@id,name:cy,name,highway,@lat,@lon
131850766,Stryd Serrig,Stone Street,residential,,
132457779,Heol y Foel,Heol y Foel,tertiary,,
132655483,Heol Caerfyrddin,Carmarthen Road,primary,,
133019181,Clos Lumley,Lumley Close,residential,,
133182087,Maes y Poplys,Poplar Place,residential,,
133272689,Ffordd Eglwyswen,Whitchurch Road,tertiary,,
133272690,Ffordd Eglwyswen,Whitchurch Road,tertiary,,
133451805,Ail Groesfan Hafren,Second Severn Crossing,motorway,,
133876416,Stryd Bethesda,Stryd Bethesda,secondary,,
133881735,Ffordd Beaumaris,Ffordd Beaumaris / Beaumaris Road,primary,,
133881736,Ffordd Beaumaris,Ffordd Beaumaris / Beaumaris Road,primary,,
133897257,Ffordd Abergele,Abergele Road,primary,,
133897258,Ffordd Abergele,Abergele Road,primary,,
133897260,Ffordd Abergele,Abergele Road,primary,,
134023039,Stryd Cilmael,Kinmel Street,residential,,
134382132,Nant Ifan,George Street,secondary,,
134464394,Ffordd Abergele,Abergele Road,primary,,
134551992,Rhes Cwstenin,Constantine Terrace,trunk,,
134655505,Ffordd Bodffari,Bodfari Road,primary,,
134703358,Ffordd Caergybi,,primary,,
134703915,Ffordd Farrar,Farrar Road,primary,,
134706126,Ffordd Bangor,Ffordd Bangor,trunk,,
134766180,Rhodfa'r Gogledd,Rhodfa'r Gogledd / North Parade,trunk,,
134766181,Rhodfa'r Gogledd,Rhodfa'r Gogledd / North Parade,trunk,,
134766182,Rhodfa'r Gogledd,Rhodfa'r Gogledd / North Parade,trunk,,
135268497,Heol y Llandudoch,St. Dogmaels Road,secondary,,
135268506,Heol Dewi,David Street,unclassified,,
135268509,Heol y Bont,Bridge Street,tertiary,,
135268511,Heol Dewi,David Street,unclassified,,
135272214,Heol Pengraig,Lewis Terrace,residential,,
135291507,Heol y Castell,Castle Street,tertiary,,
135321119,Heol-yr-Eglwys,Heol-yr-Eglwys / Church Street,primary,,
135321123,Heol-yr-Eglwys,Heol-yr-Eglwys / Church Street,primary,,
135321726,Heol-yr-Eglwys,Heol-yr-Eglwys / Church Street,primary,,
135321947,Heol Caer,Heol Caer / Chester Street,primary,,
135321948,Heol Caer,Heol Caer / Chester Street,primary,,
135322381,Heol Caer,Heol Caer / Chester Street,primary,,
135327493,Heol Y Brenin,King Street,primary,,
135327494,Heol Y Brenin,King Street,primary,,
135327496,Heol Y Brenin,King Street,primary,,
135328055,Melin Blwm,Lead Mills,primary,,
135328059,Melin Blwm,Lead Mills,primary,,
135481700,Heol Caerfyrddin,Carmarthen Road,primary,,
135481701,Heol Caerfyrddin,Carmarthen Road,primary,,
135849117,Heol Crymlyn,Crymlyn Road,tertiary,,
135849118,Heol Crymlyn,Crymlyn Road,tertiary,,
136124210,Heol Llanedern,Llanedeyrn Road,tertiary,,
136124211,Heol Llanedern,Llanedeyrn Road,tertiary,,
136228895,Rhiw'r Castell,Castle Hill,primary,,
136230788,Heol Cocyd,Cockett Road,primary,,
136230790,Heol Gorsaf,Station Road,primary,,
136230794,Heol Cocyd,Cockett Road,primary,,
136230797,Heol Cocyd,Cockett Road,primary,,
136299645,Heol Pen-Y-Wern,Pen-Y-Wern Road,primary,,
136299647,Heol Daphne,Daphne Road,residential,,
136300487,Ffordd Stratton,Stratton Way,residential,,
136300490,Heol Lucy,Drummau Road,residential,,
136415316,Heol Lucy,Heol Esgyn,residential,,
136415326,Heol Longford,Longford Road,residential,,
136415328,Heol Lucy,Heol Penlan,residential,,
136415340,Heol Lucy,Rhyd-Hir,residential,,
136489661,Heol Langdon,Langdon Road,service,,
136637301,Ffordd Trelawnyd,Newmarket Road,primary,,
136637304,Ffordd Trelawnyd,Newmarket Road,primary,,
136637307,Lôn-y-Pandy,Pandy Lane,unclassified,,
136637313,Ffordd-y-Pandy,Pandy Lane,unclassified,,
136637314,Ffordd-y-Pandy,Pandy Lane,unclassified,,
136637319,Ffordd-y-Pandy,Pandy Lane,unclassified,,
136881671,Ffordd Pentraeth,Pentraeth Road,secondary,,
136881672,Ffordd Pentraeth,Pentraeth Road,secondary,,
137155313,Ffordd Cwmbowydd,Ffordd Cwmbowydd,residential,,
137241117,Penlôn Llyn,Penlon Llyn,unclassified,,
137279965,Lon Gwydryn,Lon Gwydryn (Beach Road),unclassified,,
137328291,Ffordd Llanberis,Ffordd Llanberis /  Llanberis Road,primary,,
137331807,Ffordd y Sir,County Road,secondary,,
137334509,Lon Tabor,Tabor Lane,unclassified,,
137491582,Heol Caerfyrddin,Carmarthen Road,primary,,
137491585,Rhodfa'r Gors,Gors Avenue,tertiary,,
137491586,Rhodfa'r Gors,Gors Avenue,tertiary,,
137611767,Heol Caerfyrddin,Carmarthen Road,primary,,
137611782,Heol Pontarddulais,Pontarddulais Road,primary,,
137611784,Heol Abertawe,Swansea Road,primary,,
137680326,Coedlan y Coleg,Academic Avenue,unclassified,,
137887303,Lôn Roger,,tertiary,,
137929571,Heol Ynysydarren,Ynysydarren Road,secondary,,
137929572,Heol Ynysydarren,Ynysydarren Road,secondary,,
137929573,Cilgant Baldwin,Baldwin's Crescent,unclassified,,
138099974,Penlôn Llyn,Penlon Llyn,unclassified,,
138142001,Cerfnddwysarn,,unclassified,,
138143176,Cerfnddwysarn,,unclassified,,
138220380,Ffordd Tresillian,Tresillian Way,primary,,
138220381,Ffordd Penarth,Penarth Road,primary,,
138220382,Ffordd Tresillian,Tresillian Way,primary,,
138220592,Heol Eglwys Fair,Saint Mary Street,tertiary,,
138233849,Cerfnddwysarn,,unclassified,,
138233850,Cerfnddwysarn,,unclassified,,
138233851,Cerfnddwysarn,,unclassified,,
138233910,Ffordd Grosvenor,Grosvenor Road,primary,,
138233921,Cerfnddwysarn,,unclassified,,
138367185,Ffordd Casnewydd,Newport Road,primary,,
138367254,Ffordd Casnewydd,Newport Road,primary,,
138367255,Ffordd Casnewydd,Newport Road,primary,,
138367256,Ffordd Casnewydd,Newport Road,primary,,
138367275,Ffordd Casnewydd,Newport Road,primary,,
138367276,Ffordd Casnewydd,Newport Road,primary,,
138367277,Ffordd Casnewydd,Newport Road,primary,,
138367388,Ffordd Casnewydd,Newport Road,primary,,
138367389,Ffordd Casnewydd,Newport Road,primary,,
138367411,Ffordd Casnewydd,Newport Road,primary,,
138367412,Ffordd Casnewydd,Newport Road,primary,,
138367452,Ffordd Casnewydd,Newport Road,primary,,
138367456,Ffordd Casnewydd,Newport Road,primary,,
138654438,Gorllewin Ffordd y Bont-faen,Cowbridge Road West,trunk,,
138656701,Dwyrain Ffordd y Bont-faen,Cowbridge Road East,primary,,
138659697,Plas Dumfries,Dumfries Place,primary,,
138743853,Ffordd Burwen,Ffordd Burwen,secondary,,
138929152,Rhodfa Porth yr Abaty,Abbeygate Walk,residential,,
138929154,Ffordd Bangor,Bangor Road,primary,,
138947707,Heol Bryngwili,Heol Morlais,primary,,
138947708,Heol Bryngwili,Heol Morlais,primary,,
138952506,Y Swan,,unclassified,,
139021920,Ffordd Tan y Gopa,Ffordd Tan y Gopa,residential,,
139303716,Ffordd-y-Faenor,Ffordd-y-Faenor,residential,,
139303733,Yr Ala,Ala Road,primary,,
139314875,Stryd Arthur,Arthur Street,residential,,
139314894,Stryd Fawr,High Street,tertiary,,
139314896,Heol Llandybie,Llandybie Road,trunk,,
139314901,Ffordd Maescwarrau,Maesquarre Road,tertiary,,
139314902,Ffordd Maescwarrau,Maesquarre Road,tertiary,,
139314903,Stryd Marged,Margaret Street,residential,,
139314906,Heol Newydd,New Road,tertiary,,
139314913,Heol Pontarddulais,Pontarddulais Road,trunk,,
139314917,Ffordd-yr-orsaf,Station Road,tertiary,,
139314920,Stryd-y-Gwynt,Wind Street,trunk,,
139434311,Ffordd Pen y Bryn,Ffordd Pen y Bryn,unclassified,,
139434314,Ffordd Bethel,Bethel Road,secondary,,
139434316,Ffordd Bethel,Bethel Road,secondary,,
139440589,Heol y Castell,Castle Street,secondary,,
139477169,Lon Coed Helen,Coed Helen Lane,unclassified,,
139509830,Ffordd Felin Seiont,Ffordd Felin Seiont,unclassified,,
139583025,Ffordd Penarth,Penarth Road,primary,,
139978995,Ffordd Porth Llechog,Ffordd Porth Llechog,primary,,
140108485,Llwybr Cwellyn,Snowdon Ranger Path,bridleway,,
140108489,Llwybr Cwellyn,Snowdon Ranger Path,bridleway,,
140108490,Llwybr Cwellyn,Snowdon Ranger Path,bridleway,,
140115370,Llwybr y Mwynwyr,Miners' Track,path,,
140115376,Llwybr y Mwynwyr,Miners' Track,path,,
140225769,Heol Ffrydan,Heol Ffrydan,primary,,
140976571,Stryd Fawr,High Street,pedestrian,,
141042272,Llys Woodbank,Woodbank Court,residential,,
141055165,RHODFA COED TEG,Fairwood Drive,residential,,
143032608,Llwybr Cadno,Fox's Path,footway,,
143741968,Uxbridge Square,Y Sgwar,secondary,,
145232837,Stryt Yr Eglwys,Church Street,unclassified,,
145232838,Camfa'r Cwn,College Street,unclassified,,
145232841,Ffordd Sant Marc,St Mark's Road,unclassified,,
145232842,Rhodfa San Silyn,St. Giles Way,secondary,,
145232846,Allt Y Dref,Town Hill,unclassified,,
145260801,Stryt Y Banc,Bank Street,pedestrian,,
145260803,Stryt Holt,Holt Street,unclassified,,
145260809,Stryt y Priordy,Priory Street,unclassified,,
145468402,Ffordd Mynachlog,Monastery Road,unclassified,,
146483429,Ffordd Penarth,Penarth Road,primary,,
146483430,Ffordd Penarth,Penarth Road,primary,,
146483433,Ffordd Penarth,Penarth Road,primary,,
146483436,Ffordd Penarth,Penarth Road,primary,,
146483441,Ffordd Penarth,Penarth Road,primary,,
146519988,Glan Yr Afon,Brook Street,tertiary,,
146651000,Ffordd Rhosddu,Rhosddu Road,unclassified,,
149151254,Ffynnon Barcer,Barker's Well Lane,tertiary,,
149159244,Hen Ffordd Bwlchgwyn,Old Road Bwlchgwyn,secondary,,
149159251,Hen Ffordd Bwlchgwyn,Old Road Bwlchgwyn,secondary,,
149462459,Heol Ynysydarren,Ynysydarren Road,secondary,,
149462462,Heol Castell-Nedd,Neath Road,tertiary,,
151145507,Ffordd Mynachlog,Monastery Road,unclassified,,
151368260,Ffordd 6G,Fford 6G Road,primary,,
151368265,Fford 6G,Fford 6G Road,primary,,
151368266,Ffordd 6G,Fford 6G Road,primary,,
151368267,Fford 6G,Fford 6G Road,primary,,
151368269,Ffordd 6G,Fford 6G Road,primary,,
151369882,Ffordd Conwy,Ffordd Conwy,primary,,
152054886,Stryt Y Rhaglaw,Regent Street,primary,,
152547338,Ffordd-y-Mor,Ffordd-y-Mor / Terrace Road,tertiary,,
152547339,Ffordd-y-Mor,Ffordd-y-Mor / Terrace Road,tertiary,,
152547340,Ffordd Portland,Ffordd Portland / Portland Road,residential,,
152954634,Heol Y De,South Street,secondary,,
152954636,Heol Y Gogledd,North Street,secondary,,
152955268,Bryn Briallu,Primrose Hill,tertiary,,
152960487,Stryd y Dyffryn,Vale Street,primary,,
152960490,Stryd y Dyffryn,Vale Street / Stryd y Dyffryn,primary,,
152960491,Ffynnon Barcer,Barker's Well Lane,tertiary,,
153102256,Ffordd Abergele,Ffordd Abergele / Abergele Road,primary,,
153102264,Ffordd Abergele,Abergele Road,primary,,
153178058,Ffordd Abergele,Abergele Road,primary,,
153178060,Ffordd Abergele,,primary,,
153333630,Ffordd Clawdd Wat,Wat's Dyke Way,residential,,
153333632,Rhodfa'r Wyddfa,Snowdon Drive,residential,,
153412548,Ffordd y Brenin,The Kingsway,secondary,,
153445034,Clai Mawr,Helen's Crescent,service,,
153972700,Ffordd Y Cymry Brenhinol,Ffordd Y Cymry Brenhinol,trunk,,
154093068,Heol Caer,Chester Road,primary,,
154382557,Pentre Felin,Pentre Felin,secondary,,
154382559,Pentre Felin,Pentre Felin,secondary,,
154382567,Pentre Felin,Pentre Felin,secondary,,
154815397,Ffordd Caernarfon,Caernarfon Road,primary,,
154815398,Ffordd Caernarfon,Caernarfon Road,primary,,
154816185,Ffordd Farrar,Farrar Road,primary,,
154817113,Rhodfa Menai,,residential,,
154817114,Heol Victoria,Victoria Drive,residential,,
154817115,Parc Victoria,Victoria Park,residential,,
154853886,Stryd Fawr,Eldon Square,tertiary,,
154853888,Ffos y Felin,Smithfield Street,tertiary,,
154870200,Rhodfa Menai,,residential,,
154879585,Heol Rehoboth,Rehoboth Road,unclassified,,
154881354,Ffordd Caergybi,Holyhead Road,primary,,
154895673,Lôn Justice,Justice's Lane,footway,,
154895674,Heol Yr Hen Orsaf,Old Station Road,unclassified,,
154936365,Ffordd Casnewydd,Newport Road,primary,,
154937111,Dwyrain Ffordd y Bont-faen,Cowbridge Road East,primary,,
154962994,Heol y Felin,Mill Street,pedestrian,,
155027220,Lon y Castell,Castle Lane,residential,,
155027221,Lon y Castell,Castle Lane,residential,,
155792717,Ffordd-y-Gogledd,Ffordd-y-Gogledd,trunk,,
155792718,Ffordd-y-Gogledd,Ffordd-y-Gogledd,trunk,,
156042676,Pen Deitsh,Castle Ditch,residential,,
156275749,Heol yr Orsaf,Station Road,secondary,,
156275753,Heol Tyshia,Tyisha Road,residential,,
156275759,Heol Tyshia,Tyisha Road,residential,,
156345341,Heol Sandy,Sandy Road,primary,,
156357296,Heol Goring,Goring Road,residential,,
156357307,Heol Goring,Old Road,tertiary,,
156449615,Ffordd 6G,Fford 6G Road,primary,,
156469696,Heol Yspitty,Yspitty Road,residential,,
156469698,Heol Yspitty,Yspitty Road,residential,,
156512941,Heol Cross Hands,Cross Hands Road,primary,,
156512943,Stryd Las,Blue Street,tertiary,,
156522478,Heol Llandeilo,Llandeilo Road,service,,
156526594,Heol Bryngwili,Bethania Road,primary,,
156526596,Heol y Llew Du,Black Lion Road,tertiary,,
156526598,Heol Waterloo,Waterloo Road,secondary,,
156526599,Heol Llandeilo,Llandeilo Road,primary,,
156529915,Heol Bryngwili,Bryngwili Road,primary,,
156684606,Heol Stepney,Stepney Road,tertiary,,
156689051,Heol Elkington,Elkington Road,tertiary,,
156729295,Heol y Capel,Chapel Street,unclassified,,
156729300,Heol Fach y Dŵr,Little Water Street,unclassified,,
156729302,Lôn Shaw,Shaw's Lane,pedestrian,,
156729303,Heol Dŵr,Water Street,unclassified,,
156751342,Heol Awst,Lammas Street,tertiary,,
156850177,Teras Frondeg,Frondeg Terrace,tertiary,,
156850194,Teras Frondeg,Frondeg Terrace,tertiary,,
156976879,Heol y Neuadd Marmor,Marble Hall Road,residential,,
156976880,Heol Trostre,Trostre Road,residential,,
156980017,Heol Sandy,Sandy Road,primary,,
156980021,Heol Sandy,Sandy Road,primary,,
156980033,Heol Sandy,Sandy Road,primary,,
156980038,Heol Sandy,Sandy Road,primary,,
157012597,Heol Penprys,Penprys Road,unclassified,,
157109389,Ffordd Penrhos,Penrhos Road,tertiary,,
157115302,Heol Sandy,Sandy Road,primary,,
157181564,Stryd y Cei,Quay Street,pedestrian,,
157313899,Heol yr Hen Gastell,Old Castle Road,residential,,
157313901,Heol yr Hen Gastell,Old Castle Road,residential,,
157378840,Heol Pontarddulais,Pontarddulais Road,service,,
157380834,Heol Waterloo,Waterloo Road,secondary,,
157380987,Heol Llandeilo,Llandeilo Road,primary,,
157383435,Heol yr Orsaf,Station Road,secondary,,
157388293,Heol Llansteffan,Llansteffan Road,secondary,,
157748643,Heol Bryngwili,Bryngwili Road,primary,,
157759873,Ffordd y Gorllewin,Westway,tertiary,,
157804565,Llwybr Cwm Elan,Elan Valley Trail (Rhayader Tunnel section),cycleway,,
157804566,Llwybr Cwm Elan,Elan Valley Trail (Rhayader Tunnel section),cycleway,,
157868238,Heol Pontardulais,Pontardulais Road,tertiary,,
157890359,Stryd Las,Blue Street,tertiary,,
157924164,Ffordd y Môr,Sea Road,residential,,
157924169,Ffordd y Môr,Sea Road,residential,,
157924170,Ffordd y Môr,Sea Road,residential,,
157936903,Ffordd Penrhos,Penrhos Road,tertiary,,
158202262,Maes y Ffynnon,Chalybeate Gardens,residential,,
158230661,Ffordd Glan y Môr,Glan y Môr Road,primary,,
158230662,Ffordd Glan y Môr,Glan y Môr Road,primary,,
158230663,Ffordd Glan y Môr,Glan y Môr Road,primary,,
158230664,Ffordd Glan y Môr,Glan y Môr Road,primary,,
158230668,Ffordd Newydd,New Road,primary,,
158267342,Heol Penyfan,Penyfan Road,residential,,
158827825,Heol Langdon,Langdon Road,tertiary,,
158827833,Heol Langdon,Langdon Road,tertiary,,
158827838,Heol y Brenin,King's Road,unclassified,,
158827840,Heol y Brenin,King's Road,unclassified,,
159027120,Ffordd Manod,Manod Road,trunk,,
159169652,Stryd Rhydychen,Oxford Street,service,,
159169657,Stryd y Ffynnon,Well Street,secondary,,
160132537,Heol y Brenin,King's Road,tertiary,,
160132538,Heol y Brenin,King's Road,tertiary,,
160132540,Heol y Brenin,King's Road,tertiary,,
160132545,Heol Langdon,,tertiary,,
160132546,Heol Langdon,,tertiary,,
160132548,Heol Langdon,,tertiary,,
160485866,Ffordd Llanrwst,Ffordd Llanrwst,trunk,,
160842845,Sgwâr y Coleg,College Square,residential,,
161112225,Rhes Dafen,Dafen Row,residential,,
161131239,Heol Sant Teilo,Saint Teilo Street,primary,,
161132341,Stryd Las,Blue Street,tertiary,,
161132343,Ffordd Cwrwg,Coracle Way,primary,,
161132344,Ffordd Cwrwg,Coracle Way,primary,,
161132346,Stryd Las,Blue Street,tertiary,,
161450593,Ffordd Newydd,New Road,primary,,
161720223,Heol Maes ar Ddafen,,service,,
161915328,Stryd Bute,Bute Street,tertiary,,
161918536,Ffordd Alexandra,Alexandra Road,trunk,,
161921017,Heol Pentregethin,Pentregethin Road,tertiary,,
162186261,Lon Isallt,Lon Isallt,tertiary,,
162186282,Lon Isallt,Lon Isallt,tertiary,,
162186284,Lon Isallt,Lon Isallt,tertiary,,
162186300,Lon Isallt,Lon Isallt,tertiary,,
162186321,Lon Isallt,Lon Isallt,tertiary,,
162590432,Heol Trostre,Trostre Road,secondary,,
162607838,Heol Bigyn,Bigyn Road,residential,,
162607839,Heol Bigyn,Bigyn Road,residential,,
162617285,Heol Sandy,Sandy Road,primary,,
162621550,Heol y Prior,Priory Street,primary,,
162622283,Heol y Sgubor,Barn Road,secondary,,
162622287,Heol y Gŵyddau,Saint Catherine Street,secondary,,
162622289,Heol Awst,Lammas Street,tertiary,,
162781502,Heol y Graig,North Parade,primary,,
163201617,Ffordd Caernarfon,Caernarfon Road,primary,,
163201618,Ffordd Caernarfon,Caernarfon Road,primary,,
163201619,Ffordd Caernarfon,Caernarfon Road,primary,,
163848958,Llwybr y Mwynwyr,Miners' Track,footway,,
164384971,Heol Pantyffynnon,Pantyffynnon Road,tertiary,,
164384976,Heol Pantyffynnon,Pantyffynnon Road,tertiary,,
164699777,Ffordd Newydd Holt,Holt New Road,trunk,,
164699781,Ffordd Newydd Holt,Holt New Road,trunk,,
164699782,Stryt Holt,Holt Road,path,,
164699785,Stryt Holt,Holt Road,primary,,
164699787,Ffordd y Coed Duon,Blackwood Way,tertiary,,
164699791,Ffordd y Coed Duon,Blackwood Way,tertiary,,
165066998,Coed Wallwern,Wallwern Wood,residential,,
165066999,Coed Wallwern,Wallwern Wood,residential,,
165312284,Maes Gwalia,Gwalia Place,residential,,
165496694,Ffordd Bangor,Bangor Road,primary,,
165496697,Cyswllt Bedwell,Bedwell Link,unclassified,,
165496709,Cylchfan Five Fords,Five Fords Roundabout,tertiary,,
165496710,Ffordd Sesswick,Sesswick Way,tertiary,,
165496711,Ffordd Sesswick,Sesswick Way,tertiary,,
165496712,Ffordd Sesswick,Sesswick Way,tertiary,,
166265467,Cylchfan Cross Lanes,Cross Lanes Roundabout,primary,,
166265468,Ffordd Bangor,Bangor Road,path,,
166265469,Ffordd Bangor,Bangor Road,primary,,
166265472,Ffordd Bangor,Bangor Road,primary,,
166265476,Ffordd Bangor,Bangor Road,primary,,
166265478,Ffordd Bangor,Bangor Road,primary,,
166265483,Ffordd Bangor,Bangor Road,primary,,
166265486,Ffordd Bangor,Bangor Road,primary,,
166911681,Ffordd Coed Helen,Ffordd Coed Helen,unclassified,,
167873269,Heol Maes ar Ddafen,Maes ar Ddafen Road,living_street,,
167873272,Heol Maes ar Ddafen,Maes ar Ddafen Road,footway,,
168974686,Stryt Holt,Holt Road,unclassified,,
169058817,Cilgant Baldwin,Baldwin's Crescent,residential,,
169235708,Heol y Brenin,Kings Road,unclassified,,
169751798,Ffordd Abergele,,primary,,
169751801,Ffordd Abergele,,primary,,
169765531,Ffordd y Môr,Sea Road,unclassified,,
169765533,Ffordd Towyn,Towyn Road,primary,,
170091748,Heol Mynydd Garnlwyd,Mynydd Garnlwyd Road,residential,,
170222305,Heol Caemawr,Caemawr Road,tertiary,,
170222307,Heol Caemawr,Caemawr Road,tertiary,,
170498453,Gerddi Wynnstay,Wynnstay Gardens,residential,,
170644168,Heol Caer,Chester Road,primary,,
171440149,Stryd Y Brenin,Stryd Y Brenin / King Street,unclassified,,
171763953,Ffordd Newydd,New Road,unclassified,,
171880574,Lon Dyfriog,Watery Lane,unclassified,,
172054350,Heol yr Orsaf,Station Terrace,residential,,
174306567,Stâd y Gof,Stâd y Gof,residential,,
174306568,Stâd y Gof,Stâd y Gof,residential,,
175044131,Ffordd Caernarfon,Caernarfon Road,primary,,
175044132,Ffordd Caernarfon,Caernarfon Road,primary,,
175222281,Cil-Hendy,Cil-Hendy,residential,,
175877883,Heol Gorsaf,Station Road,primary,,
175877885,Heol Caerfyrddin,Carmarthen Road,primary,,
175877886,Heol Caerfyrddin,Carmarthen Road,primary,,
175877888,Heol Gorsaf,Station Road,primary,,
175877890,Heol Gorsaf,Station Road,primary,,
175877891,Heol Caerfyrddin,Carmarthen Road,primary,,
175877894,Heol Caerfyrddin,Carmarthen Road,primary,,
175900646,Stryd Caswell,Caswell Street,residential,,
175900649,Heol Bigyn,Bigyn Road,residential,,
175900654,Stryd Caswell,Caswell Street,residential,,
175900663,Heol Penyfan,Penyfan Road,residential,,
176000576,Heol y Frenhines Victoria,Queen Victoria Road,tertiary,,
176000577,Heol y Frenhines Victoria,Queen Victoria Road,tertiary,,
176049518,Heol-y-Neuadd,New Road,secondary,,
176049527,Rhes Cilgwyn,Wind Street,secondary,,
176058834,Rhes Y Porth,Porth Terrace,secondary,,
176058839,Stryd Yr Eglwys,Church Street,secondary,,
176169873,Heol Caemawr,Caemawr Road,tertiary,,
176488080,Heol Caemawr,Caemawr Road,tertiary,,
176488082,Heol Mynydd Garnlwyd,Mynydd Garnlwyd Road,residential,,
177136045,Heol Llangrallo,Coychurch Road,tertiary,,
177136049,Heol Llangrallo,Coychurch Road,tertiary,,
177136051,Heol Llangrallo,Coychurch Road,tertiary,,
177136052,Heol Llangrallo,Coychurch Road,tertiary,,
178815778,Beyron Clos,Beyron Close,residential,,
178815790,Beyron Clos,Beyron Close,residential,,
178853429,Cwrt Eden,Eden Court,residential,,
179011902,Ffordd Penarth,Penarth Road,unclassified,,
179644914,Stryt Egerton,Egerton Street,unclassified,,
179644915,Stryt Egerton,Egerton Street,unclassified,,
179785290,Gorllewin Ffordd y Bont-faen,Cowbridge Road West,trunk,,
180459925,Tyle'r Santes Fair,Saint Mary's Rise,residential,,
180459926,Heol Ffwrnais,Furnace Road,unclassified,,
180459927,Heol Dolau Fan,Dolau Fan Road,residential,,
180459928,Heol yr Eglwys,Church Road,tertiary,,
180459934,Coedlan y Bryn,Bryn Avenue,residential,,
180459939,Heol yr Eglwys,Church Road,tertiary,,
180465501,Heol Yr Orsaf,Station Road,residential,,
180465508,Heol Rhydymynach,Monksford Street,secondary,,
180757823,Ffordd Abenbury,Abenbury Road,unclassified,,
181859586,Stryt Egerton,Egerton Street,pedestrian,,
181859589,Stryt Egerton,Egerton Street,pedestrian,,
182091402,Stryd Caswell,Caswell Street,residential,,
182099213,Ffordd y Foryd,Foryd Road,primary,,
182685353,Heol Newydd,Heol Newydd,primary,,
182685354,Sgwâr y Groes,Sgwâr y Groes,primary,,
182685355,Sgwâr y Groes,Sgwâr y Groes,primary,,
182685357,Heol Non,Heol Non,primary,,
182688448,Heol Rhian,Llanrhian Road,tertiary,,
183531976,Gyrfa Macswell,Maxwell Drive,residential,,
184015904,Lon Coed Helen,Coed Helen Lane,unclassified,,
184015905,Lon Coed Helen,Coed Helen Lane,unclassified,,
184055122,West Plas Road,Heol West Plas,tertiary,,
185639485,Clos Joslin,Clos Joslin,construction,,
185639528,Clos Joslin,Clos Joslin,construction,,
188214495,Culver Close,Clos Culver,residential,,
188339215,Heol y Plwca,City Road,secondary,,
189115269,Lon Thompson,Thompson Way,primary,,
189605573,Rhodfa Elwyn,Elwyn Drive,residential,,
189605574,Ffordd yr Orsaf,Station Road,residential,,
189605580,Ffordd Bangor,Bangor Road,primary,,
189605588,Cylchfan Cross Lanes,Cross Lanes Roundabout,primary,,
189605590,Cylchfan Cross Lanes,Cross Lanes Roundabout,primary,,
189605598,Ffordd Rhosddu,Rhosddu Road,residential,,
189605605,Cylchfan Cross Lanes,Cross Lanes Roundabout,primary,,
189605607,Stryt Holt,Holt Street,unclassified,,
190258598,Rhodfa Clifton,Clifton Avenue,residential,,
190460960,Clos Brynmor,Brynmor Close,residential,,
190460961,Clos Brynmor,Brynmor Close,residential,,
190707307,Stryt Y Rhaglaw,Regent Street,tertiary,,
190714067,Heol Margam,Margam Road,primary,,
190714068,Heol Margam,Margam Road,primary,,
190715401,Stryt Y Rhaglaw,Regent Street,primary,,
190715404,Stryt Caer,Chester Street,unclassified,,
190715407,Ffordd Rhosddu,Rhosddu Road,residential,,
190715416,Stryt Y Brenin,King Street,unclassified,,
190845603,Lon Mertyn Downing,Mertyn Downing Lane,unclassified,,
190895712,Ffordd Colwyn,Colwyn Road,residential,,
190895714,Stryt Y Sacson,Saxon Street,residential,,
190895715,Ffordd Montgomery,Montgomery Road,tertiary,,
190895716,Ffordd Colwyn,Colwyn Road,residential,,
190895720,Gogledd Ffordd yr Onnen,Ash Road North,unclassified,,
190895725,Ffordd Rhiwabon,Ruabon Road,primary,,
190910973,Heol y Frenhines,Queensway,unclassified,,
190910978,Stryt Fawr,High Street,unclassified,,
190910991,Lon Hullah,Hullah Lane,tertiary,,
190910993,Hen Ffordd Bwlchgwyn,Old Road Bwlchgwyn,secondary,,
191071030,Stad Llywynaethnen,Stad Llywynaethnen,residential,,
191497119,Lôn Y Parc,Park Lane,service,,
191499802,Plas Windsor,Windsor Place,unclassified,,
191696711,Cei Llewellyn,Llewellyn's Quay,unclassified,,
191696714,Cei Llewellyn,Llewellyn's Quay,unclassified,,
192755386,Heol y Farchnad,Market Street,residential,,
193015452,Ffordd Casnewydd,Newport Road,secondary,,
193148695,Heol Parc Ninian,Ninian Park Road,tertiary,,
195530178,Heol yr Onnen,Heol yr Onnen,residential,,
196859256,Bron Hendre,Bron Hendre,residential,,
196859294,Careg Llwyd,Grey Stone,residential,,
197946243,Maes y Blodau Menyn,Buttercup Meadow,residential,,
199235863,Heol y Traeth,Beach Road,residential,,
199826579,Y Lon Las,Green Lane,tertiary,,
199826581,Ffordd Wrecsam,Ffordd Wrecsam,primary,,
199830760,Stryd Gaer,Chester Street,primary,,
199830763,Stryd Fawr,High Street,secondary,,
199830772,Heol Y Brenin,King Street,secondary,,
199849995,Ffordd y Castell,Castle Road,secondary,,
199850000,Ffordd Hampden,Hampden Way,residential,,
199850003,Ffordd Llangollen,Llangollen Road,primary,,
199850007,Ffordd Llangollen,Llangollen Road,primary,,
199878300,Rhodfa'r Gorllewin,West Parade,secondary,,
199878302,Stryd Cilmael,Kinmel Street,primary,,
199878305,Rhodfa'r Gorllewin,West Parade,secondary,,
200742092,Ffordd Russell,Russell Road,primary,,
200823916,Ffordd Holt,Holt Road,secondary,,
200823917,Ffordd Newydd Llai,Llay New Road,secondary,,
